End: 912 53

Start: 2 107
End: 116 99

Start: 883 607
End: 1049 587

Start: 165 0
End: 400 0

Start: 226 64
End: 412 48

Start: 200 675
End: 268 671

Start: 664 680
End: 776 678

Start: 1 96
End: 74 91

Start: 445 474
End: 684 409

Start: 187 699
End: 494 605

Start: 238 75
End: 321 107

Start: 39 8
End: 140 8

Start: 232 315
End: 374 283

Start: 2 150
End: 304 113

Start: 75 96
End: 267 83

Start: 996 28
End: 1048 16

Start: 286 294
End: 509 238

Start: 38 28
End: 146 27

Start: 168 147
End: 231 138

Start: 244 86
End: 338 115

Start: 8 13
End: 300 13

Start: 43 69
End: 270 53

Start: 1 103
End: 265 79

Start: 841 563
End: 970 526

Start: 71 83
End: 261 74

Start: 0 148
End: 159 126

Start: 74 48
End: 280 37

Start: 590 543
End: 864 464

Start: 5 133
End: 254 98

Start: 2 68
End: 75 63

Start: 913 244
End: 1049 210

Start: 763 633
End: 947 639

Start: 7 165
End: 148 143

Start: 35 177
End: 176 153

Start: 675 675
End: 1049 669

Start: 796 622
End: 1047 595

Start: 0 459
End: 175 409

Start: 361 66
End: 430 63

Start: 342 14
End: 456 14

Start: 675 671
End: 1049 658

Start: 0 162
End: 302 114

Start: 253 223
End: 505 161

Start: 361 197
End: 540 153

Start: 375 113
End: 451 94

Start: 886 603
End: 1047 583

Start: 886 600
End: 1047 581

Start: 45 119
End: 217 98

Start: 345 31
End: 433 26

Start: 489 616
End: 588 586

Start: 79 70
End: 197 70

Start: 159 27
End: 285 25

Start: 312 699
End: 570 620

Start: 884 263
End: 1040 222

Start: 472 626
End: 547 602

Start: 87 79
End: 242 70

Start: 89 169
End: 179 153

Start: 299 33
End: 434 29

Start: 13 226
End: 167 185

Start: 5 139
End: 58 190

Start: 325 159
End: 390 126

Start: 694 655
End: 838 650

Start: 1 39
End: 386 25

Start: 326 189
End: 392 174

Start: 377 40
End: 441 35

Start: 633 697
End: 1048 697

Start: 72 267
End: 229 228

Start: 742 639
End: 887 629

Start: 385 114
End: 438 104

Start: 454 254
End: 638 208

Start: 1 488
End: 115 456

Start: 343 33
End: 432 30

Start: 19 127
End: 412 72

Start: 883 402
End: 1003 493

Start: 200 347
End: 343 309

Start: 400 282
End: 522 247

Start: 640 688
End: 1048 695

Start: 0 122
End: 199 97

Start: 176 34
End: 316 29

Start: 0 91
End: 258 78

Start: 42 0
End: 134 2

Start: 748 298
End: 800 284

Start: 0 206
End: 151 171

Start: 26 166
End: 196 136

Start: 0 138
End: 238 109

Start: 957 529
End: 1044 616

Start: 311 695
End: 531 628

Start: 644 489
End: 898 416

Start: 450 270
End: 624 221

Start: 476 432
End: 753 357

Start: 1 41
End: 188 41

Start: 52 170
End: 102 162

Start: 659 286
End: 715 273

Start: 40 478
End: 286 408

Start: 722 277
End: 915 226

Start: 2 204
End: 134 172

Start: 5 10
End: 154 10

Start: 438 345
End: 525 321

Start: 552 295
End: 633 268

Start: 90 59
End: 212 52

Start: 1 179
End: 89 166

Start: 0 12
End: 235 12

Start: 86 106
End: 328 77

Start: 1 82
End: 69 77

Start: 232 99
End: 328 86

Start: 239 111
End: 346 96

Start: 157 185
End: 235 167

Start: 956 455
End: 1045 430

Start: 255 669
End: 329 648

Start: 16 192
End: 77 179

Start: 620 542
End: 700 522

Start: 344 7
End: 394 43

Start: 627 696
End: 1048 696

Start: 366 21
End: 443 21

Start: 261 143
End: 382 118

Start: 176 3
End: 323 3

Start: 422 110
End: 473 97

Start: 598 70
End: 677 19

Start: 53 69
End: 248 62

Start: 171 136
End: 273 127

Start: 586 557
End: 711 524

Start: 712 269
End: 778 253

Start: 703 683
End: 921 680

Start: 165 15
End: 225 15

Start: 760 624
End: 866 611

Start: 80 58
End: 268 48

Start: 83 113
End: 135 143

Start: 102 131
End: 291 104

Start: 648 685
End: 838 685

Start: 252 66
End: 355 64

Start: 15 175
End: 125 157

Start: 397 280
End: 462 261

Start: 755 670
End: 984 662

Start: 2 2
End: 117 4

Start: 352 295
End: 489 255

Start: 783 655
End: 1016 651

Start: 566 78
End: 648 29

Start: 173 23
End: 446 23

Start: 546 257
End: 659 229

Start: 101 24
End: 314 24

Start: 285 315
End: 350 299

Start: 44 9
End: 188 9

Start: 845 615
End: 1049 630

Start: 940 547
End: 1048 572

Start: 793 631
End: 906 621

Start: 64 678
End: 115 666

Start: 0 183
End: 93 173

Start: 648 682
End: 947 677

Start: 338 303
End: 415 284

Start: 984 541
End: 1049 606

Start: 668 616
End: 810 576

Start: 851 675
End: 1048 672

Start: 228 160
End: 303 144

Start: 27 11
End: 176 11

Start: 951 545
End: 1049 561

Start: 425 279
End: 484 265

Start: 8 146
End: 203 118

Start: 752 646
End: 913 641

Start: 751 645
End: 829 637

Start: 82 447
End: 160 424

Start: 752 622
End: 872 610

Start: 34 165
End: 199 144

Start: 86 63
End: 280 49

Start: 77 84
End: 249 75

Start: 443 155
End: 505 139

Start: 975 453
End: 1048 432

Start: 332 42
End: 452 40

Start: 414 82
End: 494 44

Start: 65 54
End: 128 59

Start: 67 22
End: 175 18

Start: 882 402
End: 1006 496

Start: 150 356
End: 205 341

Start: 136 6
End: 331 6

Start: 98 77
End: 170 71

Start: 233 314
End: 288 300

Start: 144 283
End: 238 371

Start: 914 654
End: 1046 652

Start: 168 295
End: 291 414

Start: 812 73
End: 868 61

Start: 365 299
End: 416 286

Start: 679 687
End: 1049 687

Start: 596 699
End: 1022 699

Start: 164 25
End: 268 25

Start: 344 402
End: 736 297

Start: 60 55
End: 186 48

Start: 86 69
End: 206 65

Start: 959 587
End: 1047 574

Start: 636 469
End: 695 454

Start: 825 475
End: 954 436

Start: 56 4
End: 119 6

Start: 7 164
End: 198 134

Start: 239 698
End: 312 672

Start: 77 484
End: 130 469

Start: 379 699
End: 572 640

Start: 29 451
End: 234 393

Start: 175 389
End: 228 379

Start: 416 329
End: 472 312

Start: 406 47
End: 461 47

Start: 10 181
End: 108 169

Start: 267 88
End: 372 77

Start: 33 222
End: 91 206

Start: 738 289
End: 875 255

Start: 119 466
End: 269 425

Start: 457 330
End: 526 307

Start: 843 53
End: 893 38

Start: 992 541
End: 1047 553

Start: 0 171
End: 134 154

Start: 208 176
End: 271 159

Start: 335 50
End: 429 59

Start: 3 101
End: 219 82

Start: 242 150
End: 330 134

Start: 25 186
End: 76 178

Start: 47 128
End: 325 94

Start: 229 121
End: 301 109

Start: 712 272
End: 765 309

Start: 166 180
End: 283 151

Start: 214 332
End: 306 306

Start: 214 680
End: 338 642

Start: 847 273
End: 899 258

Start: 371 408
End: 424 393

Start: 834 602
End: 1006 654

Start: 555 248
End: 653 225

Start: 2 155
End: 248 120

Start: 27 170
End: 135 155

Start: 967 461
End: 1031 446

Start: 51 377
End: 108 361

Start: 497 120
End: 587 76

Start: 523 241
End: 575 227

Start: 434 641
End: 591 593

Start: 249 207
End: 305 193

Start: 32 215
End: 82 203

Start: 891 585
End: 1048 624

Start: 383 189
End: 458 166

Start: 607 549
End: 687 529

Start: 330 643
End: 478 598

Start: 823 650
End: 1035 636

Start: 183 88
End: 421 68

Start: 7 40
End: 201 36

Start: 27 45
End: 110 45

Start: 885 597
End: 1049 576

Start: 234 465
End: 317 438

Start: 507 297
End: 685 252

Start: 4 156
End: 268 119

Start: 671 677
End: 899 673

Start: 484 78
End: 593 20

Start: 263 451
End: 316 437

Start: 315 290
End: 423 263

Start: 339 184
End: 406 166

Start: 496 321
End: 563 306

Start: 367 184
End: 423 166

Start: 100 123
End: 153 116

Start: 279 42
End: 380 39

Start: 446 585
End: 505 569

Start: 970 525
End: 1045 503

Start: 162 126
End: 333 102

Start: 889 608
End: 949 622

Start: 189 113
End: 326 96

Start: 388 168
End: 443 154

Start: 367 699
End: 533 648

Start: 327 348
End: 381 337

Start: 330 252
End: 397 223

Start: 921 577
End: 979 583

Start: 254 696
End: 309 637

Start: 620 121
End: 728 97

Start: 108 1
End: 210 1

Start: 507 240
End: 561 223

Start: 347 123
End: 416 109

Start: 887 589
End: 1044 567

Start: 434 78
End: 551 18

Start: 239 64
End: 315 82

Start: 92 63
End: 241 53

Start: 718 672
End: 896 669

Start: 236 314
End: 288 301

Start: 334 182
End: 404 163

Start: 71 51
End: 131 48

Start: 228 163
End: 303 145

Start: 222 132
End: 281 122

Start: 283 314
End: 350 298

Start: 24 24
End: 174 19

Start: 938 557
End: 1046 555

Start: 916 573
End: 970 572

Start: 76 37
End: 130 44

Start: 336 359
End: 388 344

Start: 503 122
End: 564 165

Start: 0 71
End: 170 59

Start: 211 386
End: 277 370

Start: 80 67
End: 276 54

Start: 150 250
End: 222 230

Start: 237 5
End: 350 5

Start: 98 625
End: 158 621

Start: 883 573
End: 998 608

Start: 744 658
End: 926 655

Start: 884 608
End: 1044 594

Start: 37 493
End: 107 474

Start: 947 464
End: 1045 437

Start: 945 465
End: 1022 444

Start: 741 637
End: 874 626

Start: 39 51
End: 152 46

Start: 223 62
End: 309 53

Start: 951 615
End: 1030 627

Start: 0 77
End: 55 85

Start: 236 165
End: 286 152

Start: 396 143
End: 496 119

Start: 773 383
End: 832 367

Start: 384 408
End: 434 393

Start: 109 66
End: 311 52

Start: 310 371
End: 367 357

Start: 992 570
End: 1045 570

Start: 59 379
End: 115 362

Start: 118 187
End: 179 168

Start: 287 450
End: 528 385

Start: 92 150
End: 180 136

Start: 941 601
End: 1046 591

Start: 879 616
End: 978 608

Start: 248 434
End: 305 446

Start: 521 254
End: 580 235

Start: 690 667
End: 1004 656

Start: 796 286
End: 862 268

Start: 186 401
End: 296 372

Start: 293 152
End: 399 114

Start: 380 7
End: 525 2

Start: 885 598
End: 1047 578

Start: 888 623
End: 994 634

Start: 889 625
End: 1041 641

Start: 255 333
End: 392 297

Start: 734 541
End: 807 518

Start: 388 113
End: 464 95

Start: 500 323
End: 561 304

Start: 937 586
End: 994 578

Start: 945 555
End: 1048 585

Start: 256 696
End: 351 662

Start: 272 196
End: 331 181

Start: 202 80
End: 306 71

Start: 480 21
End: 557 18

Start: 240 152
End: 356 132

Start: 200 9
End: 320 11

Start: 969 568
End: 1049 566

Start: 906 618
End: 1045 606

Start: 32 461
End: 100 441

Start: 51 118
End: 172 97

Start: 449 262
End: 499 250

Start: 896 602
End: 1048 586

Start: 209 397
End: 269 382

Start: 429 276
End: 524 247

Start: 2 485
End: 77 460

Start: 57 161
End: 209 137

Start: 246 164
End: 304 151

Start: 674 543
End: 733 529

Start: 591 304
End: 681 281

Start: 920 559
End: 975 558

Start: 260 315
End: 336 299

Start: 271 134
End: 395 89

Start: 710 624
End: 875 694

Start: 329 29
End: 403 27

Start: 915 611
End: 1041 631

Start: 95 85
End: 149 96

Start: 886 604
End: 1046 590

Start: 31 14
End: 186 47

Start: 228 219
End: 335 191

Start: 577 359
End: 639 342

Start: 272 268
End: 343 245

Start: 88 79
End: 297 68

Start: 762 628
End: 1049 603

Start: 197 132
End: 271 120

Start: 374 494
End: 457 471

Start: 950 458
End: 1047 430

Start: 519 252
End: 580 234

Start: 981 521
End: 1045 515

Start: 211 154
End: 266 138

Start: 424 278
End: 484 263

Start: 751 259
End: 806 246

Start: 226 320
End: 394 278

Start: 86 92
End: 160 85

Start: 203 34
End: 284 34

Start: 318 427
End: 374 410

Start: 162 69
End: 218 66

Start: 921 574
End: 995 573

Start: 378 537
End: 428 524

Start: 970 642
End: 1029 643

Start: 391 58
End: 444 55

Start: 0 105
End: 40 182

Start: 985 586
End: 1036 580

Start: 409 699
End: 576 648

Start: 156 296
End: 243 377

Start: 8 43
End: 59 43

Start: 901 599
End: 985 589

Start: 986 199
End: 1043 185

Start: 102 339
End: 159 318

Start: 0 75
End: 60 102

Start: 952 624
End: 1035 640

Start: 50 17
End: 108 17

Start: 413 178
End: 463 167

Start: 992 581
End: 1049 573

Start: 49 16
End: 167 16

Start: 994 558
End: 1049 556

Start: 379 16
End: 434 59

Start: 484 268
End: 535 255

Start: 285 64
End: 410 56

Start: 499 110
End: 569 76

Start: 72 98
End: 124 94

Start: 12 496
End: 63 483

Start: 161 697
End: 217 680

Start: 33 356
End: 97 367

Start: 120 50
End: 179 47

Start: 823 668
End: 1040 665

Start: 0 4
End: 106 6

Start: 774 635
End: 907 642

Start: 407 13
End: 458 13

Start: 964 545
End: 1017 547

Start: 199 155
End: 268 135

Start: 151 2
End: 356 2

Start: 755 647
End: 806 647

Start: 790 678
End: 862 677

Start: 235 103
End: 317 91

Start: 14 14
End: 140 14

Start: 659 415
End: 713 401

Start: 171 95
End: 253 85

Start: 400 266
End: 523 236

Start: 944 551
End: 1015 548

Start: 936 222
End: 1047 193

Start: 752 270
End: 931 222

Start: 138 444
End: 190 431

Start: 954 636
End: 1042 643

Start: 296 77
End: 357 69

Start: 102 123
End: 205 112

Start: 88 130
End: 187 116

Start: 280 41
End: 345 37

Start: 909 669
End: 965 672

Start: 519 254
End: 582 215

Start: 228 162
End: 280 150

Start: 523 263
End: 584 248

Start: 2 20
End: 74 27

Start: 718 665
End: 830 661

Start: 285 322
End: 373 299

Start: 883 494
End: 954 473

Start: 63 63
End: 190 54

Start: 826 640
End: 881 651

Start: 889 603
End: 1009 591

Start: 108 235
End: 177 219

Start: 561 584
End: 636 557

Start: 920 619
End: 994 614

Start: 36 163
End: 134 146

Start: 144 112
End: 223 149

Start: 5 118
End: 68 110

Start: 50 15
End: 147 15

Start: 124 83
End: 232 77

Start: 845 619
End: 937 640

Start: 193 20
End: 280 16

Start: 884 626
End: 947 634

Start: 904 567
End: 1043 562

Start: 79 114
End: 133 181

Start: 634 471
End: 687 454

Start: 267 263
End: 323 254

Start: 360 74
End: 417 71

Start: 323 126
End: 374 117

Start: 373 461
End: 477 432

Start: 940 569
End: 998 572

Start: 194 45
End: 267 44

Start: 873 627
End: 968 651

Start: 302 189
End: 360 174

Start: 949 672
End: 1026 685

Start: 839 605
End: 989 651

Start: 167 120
End: 237 110

Start: 651 694
End: 731 694

Start: 5 104
End: 197 91

Start: 885 599
End: 973 588

Start: 437 107
End: 487 96

Start: 149 357
End: 205 342

Start: 189 111
End: 316 96

Start: 233 67
End: 328 58

Start: 964 458
End: 1044 436

Start: 748 639
End: 841 639

Start: 271 20
End: 341 19

Start: 890 586
End: 976 574

Start: 272 272
End: 322 255

Start: 23 184
End: 79 177

Start: 6 61
End: 79 57

Start: 327 25
End: 377 24

Start: 310 61
End: 408 53

Start: 960 562
End: 1046 559

Start: 331 1
End: 420 66

Start: 618 632
End: 701 608

Start: 740 688
End: 1047 688

Start: 113 200
End: 220 175

Start: 310 80
End: 406 65

Start: 323 69
End: 382 66

Start: 635 227
End: 694 196

Start: 422 160
End: 476 146

Start: 3 276
End: 57 262

Start: 70 34
End: 158 31

Start: 935 610
End: 1047 627

Start: 86 77
End: 137 71

Start: 77 95
End: 135 124

Start: 222 437
End: 272 424

Start: 562 485
End: 623 468

Start: 295 91
End: 349 87

Start: 632 691
End: 837 694

Start: 575 477
End: 656 454

Start: 696 552
End: 754 534

Start: 193 63
End: 248 57

Start: 0 229
End: 66 209

Start: 117 151
End: 176 140

Start: 20 150
End: 176 129

Start: 71 121
End: 200 103

Start: 887 591
End: 1005 574

Start: 800 604
End: 852 614

Start: 137 101
End: 213 95

Start: 316 445
End: 370 486

Start: 368 34
End: 443 31

Start: 201 398
End: 296 373

Start: 13 184
End: 88 174

Start: 875 627
End: 936 634

Start: 29 83
End: 59 154

Start: 692 662
End: 742 661

Start: 829 615
End: 912 650

Start: 82 74
End: 144 72

Start: 135 140
End: 231 125

Start: 968 549
End: 1021 532

Start: 26 50
End: 77 176

Start: 964 457
End: 1030 439

Start: 850 658
End: 961 662

Start: 920 604
End: 998 597

Start: 21 179
End: 73 169

Start: 726 660
End: 779 661

Start: 10 19
End: 11 74

Start: 280 85
End: 384 74

Start: 967 546
End: 1045 552

Start: 138 328
End: 209 313

Start: 990 648
End: 1045 648

Start: 328 309
End: 393 293

Start: 997 582
End: 1048 576

Start: 85 108
End: 165 101

Start: 858 662
End: 926 666

Start: 237 46
End: 303 47

Start: 1 80
End: 3 183

Start: 207 35
End: 283 35

Start: 962 656
End: 1049 659

Start: 56 150
End: 121 144

Start: 972 627
End: 1049 634

Start: 260 140
End: 325 120

Start: 205 117
End: 291 107

Start: 909 678
End: 990 680

Start: 388 1
End: 438 43

Start: 996 542
End: 1047 540

Start: 250 219
End: 311 204

Start: 570 579
End: 574 629

Start: 945 546
End: 1001 540

Start: 799 610
End: 906 658

Start: 335 47
End: 408 52

Start: 495 165
End: 545 152

Start: 918 564
End: 975 582

Start: 184 30
End: 250 29

Start: 865 616
End: 972 606

Start: 357 102
End: 412 82

Start: 404 33
End: 456 74

Start: 852 670
End: 931 673

Start: 196 175
End: 260 158

Start: 128 449
End: 179 427

Start: 357 1
End: 434 61

Start: 414 0
End: 468 2

Start: 0 139
End: 0 59

Start: 275 320
End: 329 307

Start: 782 251
End: 832 239

Start: 154 8
End: 218 8

Start: 87 167
End: 140 156

Start: 8 128
End: 311 85

Start: 817 634
End: 887 634

Start: 71 44
End: 123 44

Start: 969 589
End: 1049 579

Start: 93 36
End: 157 36

Start: 141 65
End: 215 60

Start: 402 624
End: 458 607

Start: 2 93
End: 60 151

Start: 104 40
End: 221 38

Start: 919 652
End: 987 649

Start: 2 47
End: 5 129

Start: 37 74
End: 71 153

Start: 8 123
End: 71 130

Start: 819 645
End: 880 652

Start: 170 146
End: 247 132

Start: 366 22
End: 442 22

Start: 308 139
End: 359 129

Start: 14 46
End: 42 109

Start: 797 660
End: 857 682

Start: 54 94
End: 87 184

Start: 972 622
End: 1041 621

Start: 901 623
End: 988 632

Start: 232 20
End: 331 15

Start: 966 667
End: 1023 675

Start: 159 128
End: 238 117

Start: 316 1
End: 366 46

Start: 490 621
End: 545 604

Start: 880 649
End: 967 643

Start: 260 106
End: 326 116

Start: 3 109
End: 55 105

Start: 701 658
End: 754 659

Start: 86 90
End: 183 83

Start: 205 44
End: 264 42

Start: 569 589
End: 574 641

Start: 300 309
End: 350 297

Start: 170 181
End: 240 163

Start: 977 615
End: 1039 625

Start: 321 39
End: 383 38

Start: 799 606
End: 880 639

Start: 995 600
End: 1049 613

Start: 517 628
End: 574 612

Start: 278 4
End: 386 4

Start: 584 580
End: 588 654

Start: 807 636
End: 902 639

Start: 155 187
End: 208 175

Start: 330 115
End: 361 45

Start: 673 378
End: 798 344

Start: 956 683
End: 1048 683

Start: 23 134
End: 23 77

Start: 948 689
End: 1014 692

Start: 556 41
End: 621 2

Start: 152 74
End: 219 71

Start: 921 663
End: 971 665

Start: 178 40
End: 231 41

Start: 88 132
End: 151 122

Start: 2 8
End: 5 76

Start: 143 192
End: 200 179

Start: 999 602
End: 1049 599

Start: 744 652
End: 807 676

Start: 757 676
End: 837 676

Start: 289 246
End: 342 273

Start: 361 38
End: 416 62

Start: 142 105
End: 246 94

Start: 928 577
End: 991 574

Start: 882 632
End: 945 632

Start: 960 606
End: 1049 601

Start: 767 645
End: 853 642

Start: 700 684
End: 1049 678

Start: 790 642
End: 883 639

Start: 48 130
End: 148 119

Start: 231 1
End: 294 1

Start: 921 591
End: 978 582

Start: 903 668
End: 954 669

Start: 7 45
End: 39 113

Start: 355 67
End: 391 2

Start: 620 632
End: 670 618

Start: 1 113
End: 66 107

Start: 954 626
End: 1006 633

Start: 889 656
End: 939 659

Start: 118 134
End: 178 127

Start: 13 74
End: 46 136

Start: 256 63
End: 321 57

Start: 279 117
End: 345 89

Start: 78 114
End: 122 174

Start: 49 38
End: 143 143

Start: 67 73
End: 127 71

Start: 928 681
End: 1031 682

Start: 380 699
End: 491 665

Start: 846 641
End: 898 651

Start: 250 61
End: 306 55

Start: 202 10
End: 283 12

Start: 361 105
End: 436 76

Start: 45 32
End: 108 32

Start: 18 143
End: 19 93

Start: 104 77
End: 183 71

Start: 878 226
End: 939 211

Start: 45 67
End: 69 126

Start: 127 143
End: 244 125

Start: 614 61
End: 672 23

Start: 27 46
End: 93 46

Start: 143 53
End: 206 50

Start: 38 33
End: 64 94

Start: 331 101
End: 359 47

Start: 80 171
End: 142 160

Start: 904 644
End: 960 658

Start: 115 153
End: 195 140

Start: 814 630
End: 866 665

Start: 480 674
End: 576 645

Start: 757 650
End: 808 674

Start: 130 160
End: 181 149

Start: 7 61
End: 91 58

Start: 77 85
End: 132 84

Start: 130 107
End: 181 102

Start: 44 98
End: 103 106

Start: 250 695
End: 309 674

Start: 195 121
End: 254 112

Start: 806 667
End: 861 695

Start: 574 602
End: 577 656

Start: 252 102
End: 326 91

Start: 147 93
End: 230 87

Start: 15 34
End: 22 95

Start: 86 103
End: 150 99

Start: 296 141
End: 344 69

Start: 608 620
End: 674 600

Start: 700 667
End: 761 669

Start: 835 689
End: 933 689

Start: 33 77
End: 54 137

Start: 814 665
End: 874 668

Start: 404 214
End: 461 200

Start: 949 648
End: 1009 671

Start: 639 354
End: 695 339

Start: 37 95
End: 87 90

Start: 166 133
End: 234 123

Start: 46 63
End: 111 59


